num_zon,nom_localidade,num_local,nom_local,des_endereco,num_cep,nom_bairro,num_secao,qtd_aptos
55,VILA VELHA,1538,EEEFM MARCÍLIO DIAS,"R. PROCURADOR JAIME COUTINHO, S/ N",29125790,BARRA DO JUCU,434,344
55,VILA VELHA,1538,EEEFM MARCÍLIO DIAS,"R. PROCURADOR JAIME COUTINHO, S/ N",29125790,BARRA DO JUCU,452,350
55,VILA VELHA,2054,UMEI MARIA EMELINA ,RUA HOMERO MASSENA,29125630,BARRA DO JUCU,609,60
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,399,330
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,410,328
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,429,331
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,437,327
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,463,329
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,482,330
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,492,323
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,515,328
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,544,334
55,VILA VELHA,1775,UMEI - SARAH VICTALINO ,"AV. BOA VISTA, S/ N",29125005,BARRAMARES,602,337
55,VILA VELHA,2062,UMEF DIJAYRO GONÇALVES LIMA,RUA PRESIDENTE KENNEDY,29124396,BARRAMARES,608,285
55,VILA VELHA,2020,EEEFM PROF. GERALDO COSTA ,RUA RUBEM BRAGA,29102640,BOA VISTA I,606,294
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,15,321
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,16,314
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,17,323
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,18,329
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,19,321
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,20,328
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,21,324
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,22,322
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,23,318
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,24,321
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,25,326
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,26,325
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,27,321
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,28,321
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,268,327
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,276,323
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,308,327
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,331,317
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,379,317
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,411,315
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,451,317
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,468,318
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,489,320
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,519,321
55,VILA VELHA,1040,UNIVERSIDADE VILA VELHA,"R. COMISSÁRIO JOSÉ DANTAS DE MELO, 21",29102770,BOA VISTA II,533,324
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,342,332
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,344,337
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,393,330
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,417,330
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,430,329
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,454,326
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,478,335
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,499,332
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,511,334
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,537,344
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,556,336
55,VILA VELHA,1562,UMEF ALGER RIBEIRO BOSSOIS,"R. CASSIMIRO DE ABREU, S/ N",29130990,CIDADE DA BARRA,576,334
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,100,276
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,101,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,102,273
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,103,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,104,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,105,271
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,106,270
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,107,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,108,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,109,276
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,110,279
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,111,273
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,112,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,313,275
55,VILA VELHA,1163,NEP - NUCLEO EDUCACIONAL ,"AV. JOÃO MENDES,  N 670",29105200,COQUEIRAL DE ITAPARICA,327,273
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,188,321
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,189,322
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,231,322
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,232,320
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,233,319
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,234,319
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,235,320
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,236,317
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,237,319
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,238,319
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,256,320
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,267,317
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,293,321
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,309,318
55,VILA VELHA,1350,EEEFM FRANCELINA ,AV SANTA LEOPOLDINA S/N,29102046,COQUEIRAL DE ITAPARICA,356,322
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,164,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,165,351
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,166,351
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,167,354
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,168,350
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,169,350
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,170,350
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,171,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,172,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,173,349
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,337,350
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,359,347
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,368,353
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,373,349
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,384,353
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,392,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,400,350
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,401,347
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,420,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,431,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,440,353
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,448,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,456,352
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,534,353
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,545,353
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,555,351
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,564,353
55,VILA VELHA,1503,ESCOLA SEB VILA VELHA,"AV. PERIMETRAL, 200",29102190,COQUEIRAL DE ITAPARICA,574,351
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,469,361
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,476,358
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,486,358
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,490,358
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,493,359
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,501,359
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,504,356
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,510,359
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,514,359
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,527,359
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,535,363
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,542,360
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,549,362
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,559,360
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,568,360
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,581,360
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,594,359
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,597,360
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,600,363
55,VILA VELHA,1880,FACULDADE NOVO MILÊNIO,"AV SANTA LEOPOLDINA, 840",29102915,COQUEIRAL DE ITAPARICA,605,364
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,219,347
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,221,345
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,223,343
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,225,340
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,241,345
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,242,342
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,471,343
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,496,346
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,523,340
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,595,348
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,599,353
55,VILA VELHA,1899,EEM PROFESSOR AGENOR RORIZ,"AV JOÃO MENDES, SN",29105200,COQUEIRAL DE ITAPARICA,603,354
55,VILA VELHA,1813,COMUNIDADE SANTA TEREZA ,AV APOSTOLO PAULO S/N,29100000,DARLY SANTOS,421,348
55,VILA VELHA,1813,COMUNIDADE SANTA TEREZA ,AV APOSTOLO PAULO S/N,29100000,DARLY SANTOS,532,353
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,68,351
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,69,351
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,70,354
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,71,353
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,72,352
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,288,353
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,310,352
55,VILA VELHA,1120,EPG ZALUAR DIAS,"R. DEMÓCRITO SILVA, S/ N",29103120,GUARANHUNS,539,356
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,335,335
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,382,327
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,405,329
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,436,323
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,455,324
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,487,327
55,VILA VELHA,1520,UMEF MARIA LUIZA DOS SANTOS ,"R. CARLOS LARICA, S/N",29103650,GUARANHUNS,509,329
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,140,329
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,141,317
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,300,319
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,332,323
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,391,325
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,408,320
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,415,315
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,439,319
55,VILA VELHA,1783,UMEI TIA NINA,"RUA DOS CAJUEIROS, 315",29104331,ILHA DOS BENTOS,474,318
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,340,339
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,357,334
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,370,342
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,376,339
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,398,340
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,419,336
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,428,338
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,433,335
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,460,338
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,475,336
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,494,337
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,505,336
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,516,335
55,VILA VELHA,1856,EEEM MÁRIO GURGEL,"AV. M, S/N",29127995,JABAETÉ,531,338
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,569,312
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,578,294
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,580,292
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,582,300
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,586,278
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,589,279
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,591,294
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,593,303
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,604,328
55,VILA VELHA,2011,UMEF PREFEITO VASCO ALVES,"RUA SEIS, S/N",29100000,JABAETÉ,615,89
55,VILA VELHA,1171,UMEF RICARDINA STAMATO DA ,"R. VIOLETA, 242",29104650,JARDIM COLORADO,113,280
55,VILA VELHA,1171,UMEF RICARDINA STAMATO DA ,"R. VIOLETA, 242",29104650,JARDIM COLORADO,114,274
